"","Name","Platform","Year_of_Release","Genre","Publisher","NA_players","EU_players","JP_players","Other_players","Global_players","Critic_Score","Critic_Count","User_Score","User_Count","Developer","Rating"
"8364","Terminator 3: The Redemption","PS2","2004","Shooter","Atari",0.08,0.06,0,0.02,0.17,68,29,"8",11,"Paradigm Entertainment","T"
"8365","Reloaded","PS","1996","Action","Gremlin Interactive Ltd",0.09,0.06,0,0.01,0.17,NA,NA,"",NA,"",""
"8366","Sword of the Samurai","PS2","N/A","Fighting","Ubisoft",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8367","Anarchy Reigns","X360","2012","Action","Sega",0.12,0.02,0.02,0.01,0.17,73,38,"7.9",105,"PlatinumGames","M"
"8368","SSX On Tour","GC","2005","Sports","Electronic Arts",0.13,0.03,0,0,0.17,80,27,"7.5",14,"EA Canada","E"
"8369","Bladestorm: Nightmare","PS4","2015","Action","Tecmo Koei",0.08,0.04,0.03,0.02,0.17,58,33,"6.5",21,"Omega Force","T"
"8370","Fairytale Fights","X360","2009","Action","Playlogic Game Factory",0.14,0.02,0,0.01,0.17,51,47,"6.2",12,"Playlogic, The Game Factory","M"
"8371","LEGO Marvel Super Heroes","PC","2013","Action","Warner Bros. Interactive Entertainment",0.04,0.12,0,0.01,0.17,78,7,"8.1",124,"TT Games","E10+"
"8372","Hot Wheels: Beat That!","X360","2007","Racing","Activision",0.15,0,0,0.01,0.17,NA,NA,"",NA,"",""
"8373","Ashes Cricket 2009","PS3","2009","Sports","Codemasters",0,0.15,0,0.01,0.17,NA,NA,"",NA,"",""
"8374","James Bond 007: Everything or Nothing","GBA","2003","Shooter","Electronic Arts",0.12,0.04,0,0,0.17,73,17,"8.3",11,"Griptonite Games","T"
"8375","Naruto Shippuden: Ultimate Ninja 5","PS2","2007","Fighting","Namco Bandai Games",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8376","Shrek Extra Large","GC","2002","Platform","TDK Mediactive",0.13,0.03,0,0,0.17,36,6,"5.6",23,"Digital Illusions","T"
"8377","Final Fantasy V","PS","1998","Role-Playing","SquareSoft",0,0,0.16,0.01,0.17,NA,NA,"",NA,"",""
"8378","World Tour Soccer 2006","PS2","2004","Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.17,56,20,"6",7,"SCEE London Studio","E"
"8379","Gunvalkyrie","XB","2002","Shooter","Infogrames",0.13,0.04,0,0.01,0.17,73,28,"7.3",10,"Smilebit","T"
"8380","Camp Rock: The Final Jam","DS","2010","Misc","Disney Interactive Studios",0.14,0.02,0,0.01,0.17,NA,NA,"",NA,"",""
"8381","NickToons: Racing","PS","2001","Racing","Hasbro Interactive",0.09,0.06,0,0.01,0.17,NA,NA,"",NA,"",""
"8382","Jillian Michaels Fitness Ultimatum 2011","Wii","2010","Sports","D3Publisher",0.16,0,0,0.01,0.17,NA,NA,"tbd",NA,"D3Publisher","E"
"8383","VR Golf '97","PS","1996","Sports","Gremlin Interactive Ltd",0.09,0.06,0,0.01,0.17,NA,NA,"",NA,"",""
"8384","State of Emergency","XB","2003","Action","Take-Two Interactive",0.13,0.04,0,0.01,0.17,67,21,"6.3",11,"VIS Entertainment","M"
"8385","Off-World Interceptor Extreme","PS","1995","Racing","Crystal Dynamics",0.09,0.06,0,0.01,0.17,NA,NA,"",NA,"",""
"8386","Sumikko Gurashi: Koko ga Ochitsukundesu","3DS","2014","Action","Nippon Columbia",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8387","Disney Golf","PS2","2002","Sports","Electronic Arts",0.07,0.06,0.02,0.02,0.17,72,10,"8.3",7,"T&E Soft","E"
"8388","The Naked Brothers Band: The Video Game","PS2","2008","Misc","THQ",0.08,0.06,0,0.02,0.17,NA,NA,"",NA,"",""
"8389","Fuzion Frenzy 2","X360","2007","Misc","Microsoft Game Studios",0.14,0.01,0,0.01,0.17,49,47,"5.2",31,"Hudson Soft","E10+"
"8390","Demon Gaze","PSV","2013","Role-Playing","Nippon Ichi Software",0.04,0.02,0.08,0.02,0.17,70,38,"7.4",129,"Experience Inc.","T"
"8391","Clock Tower II: The Struggle Within","PS","1998","Adventure","Human Entertainment",0.02,0.01,0.12,0.01,0.17,49,5,"5.7",7,"Human Entertainment","M"
"8392","Batman Beyond: Return of the Joker","PS","2000","Action","Ubisoft",0.09,0.06,0,0.01,0.17,NA,NA,"4.3",7,"Kemco",""
"8393","My French Coach","DS","2007","Misc","Ubisoft",0.14,0.01,0,0.01,0.17,NA,NA,"tbd",NA,"Ubisoft","E"
"8394","Backyard NFL Football '10","Wii","2009","Sports","Atari",0.16,0,0,0.01,0.17,NA,NA,"",NA,"",""
"8395","CSI: Fatal Conspiracy","X360","2010","Adventure","Ubisoft",0.11,0.04,0,0.01,0.17,42,9,"4.8",4,"Telltale Games","M"
"8396","Mega Man Network Transmission","GC","2003","Platform","Capcom",0.13,0.03,0,0,0.17,65,28,"7.6",13,"Arika","E"
"8397","Densetsu no Stafi 4","DS","2006","Platform","Nintendo",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8398","Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales)","PS2","2008","Role-Playing","Atlus",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8399","Fairytale Fights","PS3","2009","Action","Playlogic Game Factory",0.11,0.03,0,0.02,0.17,53,34,"6",22,"Playlogic, The Game Factory","M"
"8400","How to Train Your Dragon 2","X360","2014","Adventure","Little Orbit",0.05,0.1,0,0.01,0.17,NA,NA,"2.9",7,"Torus Games","E10+"
"8401","Tokimeki Memorial: Private Collection","PS","1996","Misc","Konami Digital Entertainment",0,0,0.16,0.01,0.17,NA,NA,"",NA,"",""
"8402","Magical Starsign (US sales)","DS","2006","Role-Playing","Nintendo",0.14,0.02,0,0,0.17,NA,NA,"",NA,"",""
"8403","RC Revenge Pro","PS2","2000","Racing","Acclaim Entertainment",0.08,0.06,0,0.02,0.17,49,13,"7.6",7,"Acclaim","E"
"8404","G-Force","X360","2009","Action","Disney Interactive Studios",0.11,0.05,0,0.01,0.17,68,33,"7",9,"Eurocom Entertainment Software","E10+"
"8405","Surf's Up","Wii","2007","Sports","Ubisoft",0.15,0,0,0.01,0.17,64,9,"tbd",NA,"Ubisoft Montreal","E10+"
"8406","Buzz! Brain of the UK","PS3","2009","Misc","Sony Computer Entertainment",0,0.15,0,0.01,0.17,NA,NA,"",NA,"",""
"8407","Backyard Wrestling: Don't Try This at Home","XB","2003","Fighting","Eidos Interactive",0.13,0.04,0,0.01,0.17,50,15,"5",7,"Paradox Development","M"
"8408","Gauntlet: Dark Legacy","XB","2002","Action","Midway Games",0.13,0.04,0,0.01,0.17,54,9,"8.9",10,"Midway","T"
"8409","Far East of Eden II: Manji Maru","PS2","2003","Role-Playing","Hudson Soft",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8410","Time and Eternity","PS3","2012","Role-Playing","Nippon Ichi Software",0.06,0.03,0.06,0.02,0.17,42,40,"5",78,"Image Epoch, Imageepoch","T"
"8411","Lost Kingdoms","GC","2002","Role-Playing","Activision",0.1,0.02,0.04,0,0.17,72,22,"8",15,"From Software","T"
"8412","Brunswick Cosmic Bowling","Wii","2010","Sports","GameMill Entertainment",0.16,0,0,0.01,0.17,NA,NA,"tbd",NA,"CokeM Interactive","E"
"8413","Pursuit Force: Extreme Justice","PSP","2007","Action","Sony Computer Entertainment",0.07,0.06,0,0.03,0.17,73,44,"7.6",11,"Bigbig Studios","T"
"8414","Disney Sing It: Family Hits","PS3","2010","Misc","Disney Interactive Studios",0.11,0.03,0,0.02,0.17,72,4,"tbd",NA,"Disney Interactive Studios","E"
"8415","Matchbox Cross Town Heroes","GBA","2002","Racing","THQ",0.12,0.04,0,0,0.17,NA,NA,"",NA,"",""
"8416","The Cursed Crusade","PS3","2011","Action","DTP Entertainment",0.07,0.06,0.01,0.03,0.17,45,17,"5",26,"Kylotonn","M"
"8417","Ridge Racer Unbounded","PS3","2012","Racing","Namco Bandai Games",0.05,0.09,0,0.03,0.17,72,20,"6",29,"Bugbear","T"
"8418","Wolfenstein 3D","GBA","2002","Shooter","BAM! Entertainment",0.12,0.04,0,0,0.17,57,9,"6",7,"Stalker Entertainment","M"
"8419","Nobunaga no Yabou: Tenshoki","SNES","1996","Strategy","Tecmo Koei",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8420","NHL 07","PSP","2006","Sports","Electronic Arts",0.13,0.02,0,0.02,0.17,76,7,"6.6",23,"EA Sports","E10+"
"8421","I'm A Celebrity: Get Me Out of Here!","Wii","2009","Misc","Mindscape",0,0.16,0,0.01,0.17,NA,NA,"",NA,"",""
"8422","Dementium: The Ward","DS","2007","Shooter","SouthPeak Games",0.15,0.01,0,0.01,0.17,72,48,"7.9",37,"Renegade Kid","M"
"8423","Mobile Suit Gundam: Extreme VS Force","PSV","2015","Action","Namco Bandai Games",0,0,0.17,0,0.17,57,25,"7.3",15,"Bandai Namco Games","E10+"
"8424","Dragon Quest X","3DS","2014","Role-Playing","Square Enix",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8425","Learning to Spell","DS","2010","Misc","505 Games",0.16,0,0,0.01,0.17,NA,NA,"tbd",NA,"505 Games","E"
"8426","TRON: Evolution","DS","2010","Action","Disney Interactive Studios",0.11,0.04,0,0.01,0.17,58,5,"tbd",NA,"n-Space","E10+"
"8427","Sudoku Gridmaster","DS","2006","Puzzle","Nintendo",0.13,0.02,0,0.01,0.17,62,14,"tbd",NA,"AI","E"
"8428","NASCAR '14","X360","2014","Racing","Deep Silver",0.15,0,0,0.02,0.17,65,4,"5.1",14,"Deep Silver","E"
"8429","Super Power League","SNES","1993","Sports","Hudson Soft",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8430","Bakugan Battle Brawlers: Defenders of the Core","PS3","2010","Action","Activision",0.14,0.01,0,0.02,0.17,50,7,"tbd",NA,"Now Production","E10+"
"8431","Green Lantern: Rise of the Manhunters","PS3","2011","Action","Warner Bros. Interactive Entertainment",0.09,0.05,0,0.02,0.17,61,12,"6.7",17,"Double Helix Games","T"
"8432","Street Fighter Alpha 2","SNES","1996","Fighting","Nintendo",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8433","25 to Life","XB","2006","Shooter","Eidos Interactive",0.12,0.04,0,0.01,0.17,41,20,"7.2",13,"Ritual Entertainment, Avalanche Software","M"
"8434","Squeeballs Party","DS","2009","Puzzle","Performance Designed Products",0.15,0,0,0.01,0.17,NA,NA,"tbd",NA,"Eiconic Games","E10+"
"8435","Naval Assault: The Killing Tide","X360","2010","Simulation","505 Games",0.08,0.07,0,0.02,0.17,40,11,"4.2",5,"Artech Studios","T"
"8436","NASCAR '15","X360","2015","Sports","Deep Silver",0.15,0,0,0.02,0.17,NA,NA,"3.8",6,"DMi Games","E"
"8437","NCAA Basketball 09","PS3","2008","Sports","Electronic Arts",0.15,0,0,0.01,0.17,68,17,"tbd",NA,"EA Canada","E"
"8438","Sega Superstars","PS2","2004","Misc","Sega",0.08,0.06,0,0.02,0.17,72,28,"7",5,"Sonic Team","T"
"8439","MLB 11: The Show","PSP","2011","Sports","Sony Computer Entertainment",0.15,0,0,0.02,0.17,77,9,"6",5,"SCEA San Diego Studios","E"
"8440","Bomberman Land","Wii","2007","Misc","Rising Star Games",0.11,0.01,0.03,0.01,0.17,57,23,"8",10,"Racjin","E"
"8441","Ringling Bros. and Barnum & Bailey: Circus Friends","DS","2009","Action","Take-Two Interactive",0.15,0,0,0.01,0.17,NA,NA,"",NA,"",""
"8442","Midway Arcade Treasures","GC","2003","Misc","Midway Games",0.13,0.03,0,0,0.17,72,11,"8.2",5,"Midway","T"
"8443","Leisure Suit Larry: Magna Cum Laude","XB","2004","Adventure","Vivendi Games",0.12,0.04,0,0.01,0.17,62,49,"6.4",13,"High Voltage Software","M"
"8444","Mousetrap / Operation / Simon","GBA","2005","Misc","DSI Games",0.12,0.04,0,0,0.17,NA,NA,"",NA,"",""
"8445","Pac-Man World 3","DS","2005","Platform","Namco Bandai Games",0.15,0,0,0.01,0.17,44,8,"tbd",NA,"Blitz Games, Human Soft","E"
"8446","Shawn Johnson Gymnastics","Wii","2010","Sports","Zoo Games",0.16,0,0,0.01,0.17,NA,NA,"tbd",NA,"Zoo Games","E"
"8447","NBA 09: The Inside","PS2","2008","Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.17,NA,NA,"tbd",NA,"SCEA San Diego Studios","E"
"8448","One Piece: Pirate Warriors 3","PSV","2015","Action","Namco Bandai Games",0,0.03,0.13,0.01,0.17,76,4,"6.3",17,"Omega Force","T"
"8449","Jikkyou Powerful Pro Yakyuu 2014","PS3","2014","Sports","Konami Digital Entertainment",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8450","Resident Evil","SAT","1997","Action","Capcom",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8451","TOEIC Test Training DS","DS","2007","Misc","IE Institute",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8452","Itoi Shigesato no Bass Tsuri No. 1","SNES","1997","Sports","Nintendo",0,0,0.17,0,0.17,NA,NA,"",NA,"",""
"8453","ZhuZhu Puppies","DS","2011","Simulation","Activision",0.12,0.03,0,0.01,0.17,NA,NA,"tbd",NA,"Activision","E"
"8454","Cubivore: Survival of the Fittest","GC","2002","Adventure","Nintendo",0.01,0,0.15,0,0.17,71,12,"8.5",21,"Nintendo","E"
"8455","7th Dragon III Code: VFD","3DS","2015","Role-Playing","Sega",0.04,0,0.12,0,0.17,77,26,"8.2",38,"Sega","T"
"8456","FlatOut","XB","2004","Racing","Empire Interactive",0.12,0.04,0,0.01,0.17,71,39,"8.2",21,"Bugbear","T"
"8457","Chaotic: Shadow Warriors","PS3","2009","Action","Activision",0.15,0,0,0.02,0.17,NA,NA,"tbd",NA,"FUN Labs","E10+"
"8458","Mr. Do!'s Castle","2600","1983","Action","Parker Bros.",0.15,0.01,0,0,0.17,NA,NA,"",NA,"",""
"8459","Death Trap","2600","1982","Action","Avalon Interactive",0.15,0.01,0,0,0.17,NA,NA,"",NA,"",""
"8460","Armor Ambush","2600","1981","Action","Mattel Interactive",0.15,0.01,0,0,0.17,NA,NA,"",NA,"",""
"8461","Parodius","SAT","1995","Shooter","Konami Digital Entertainment",0,0,0.16,0,0.17,NA,NA,"",NA,"",""
"8462","Easy Piano","DS","2009","Misc","Game Life",0.04,0.11,0,0.02,0.16,52,4,"tbd",NA,"Game Life","E"
"8463","Blood Bowl","X360","2009","Sports","Focus Home Interactive",0.13,0.02,0,0.01,0.16,61,28,"5.1",19,"Cyanide","T"
"8464","Taz Wanted","PS2","2002","Platform","Atari",0.08,0.06,0,0.02,0.16,65,7,"8.7",9,"Blitz Games","E"
"8465","Far Cry: Primal","PC","2016","Action","Ubisoft",0.04,0.11,0,0.01,0.16,74,18,"4.8",368,"Ubisoft Montreal","M"
"8466","Sid Meier's Civilization IV","PC","2005","Strategy","Take-Two Interactive",0.02,0.12,0,0.03,0.16,94,50,"8.3",909,"Firaxis Games","E10+"
"8467","Zoo Keeper","DS","2004","Puzzle","Ignition Entertainment",0.1,0.01,0.05,0.01,0.16,74,40,"7.5",13,"Buddiez, Inc.","E"
"8468","Phantasy Star Online 2","PSV","2013","Role-Playing","Sega",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8469","Vehicular Combat League presents Motor Mayhem","PS2","2001","Racing","Atari",0.08,0.06,0,0.02,0.16,NA,NA,"",NA,"",""
"8470","Chuck E. Cheese's Party Games","Wii","2010","Misc","UFO Interactive",0.15,0,0,0.01,0.16,NA,NA,"tbd",NA,"UFO Interactive","E"
"8471","Pursuit Force","PSP","2005","Racing","Sony Computer Entertainment",0.14,0.01,0,0.01,0.16,75,59,"7.8",26,"Bigbig Studios","T"
"8472","PoPoLoCrois: Hajimari no Bouken","PS2","2002","Role-Playing","Sony Computer Entertainment",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8473","Star Wars: Super Bombad Racing","PS2","2001","Racing","LucasArts",0.08,0.06,0,0.02,0.16,71,21,"4.9",8,"Lucas Learning","E"
"8474","TransFormers Animated: The Game","DS","2008","Action","Activision",0.15,0,0,0.01,0.16,69,15,"tbd",NA,"Artificial Mind and Movement","E"
"8475","Hamster Heroes","Wii","2008","Puzzle","Popcorn Arcade",0.16,0,0,0,0.16,NA,NA,"",NA,"",""
"8476","Hot Wheels Velocity X","GBA","2002","Racing","THQ",0.12,0.04,0,0,0.16,NA,NA,"",NA,"",""
"8477","Driver: San Francisco","Wii","2011","Racing","Ubisoft",0.06,0.09,0,0.02,0.16,64,7,"6.2",10,"Ubisoft Reflections","T"
"8478","Alien Resurrection","PS","2000","Shooter","Fox Interactive",0.09,0.06,0,0.01,0.16,61,12,"7.5",15,"Argonaut Games","M"
"8479","World Tour Soccer 2005","PS2","2004","Sports","Sony Computer Entertainment",0.08,0.06,0,0.02,0.16,68,28,"9",6,"SCEE London Studio","E"
"8480","Disney Friends","DS","2007","Simulation","Disney Interactive Studios",0.12,0.03,0,0.01,0.16,NA,NA,"7.3",4,"Amaze Entertainment, Walt Disney Japan","E"
"8481","ESPN College Hoops","PS2","2003","Sports","Sega",0.08,0.06,0,0.02,0.16,83,14,"8.5",8,"Visual Concepts","E"
"8482","Dengeki Bunko Fighting Climax","PS3","2014","Fighting","Sega",0.05,0,0.09,0.01,0.16,66,13,"8.2",29,"Sega, French-Bread","T"
"8483","F1 Championship Season 2000","PS2","2000","Racing","Electronic Arts",0.06,0.05,0.03,0.02,0.16,71,11,"tbd",NA,"EA Sports","E"
"8484","Leisure Suit Larry: Box Office Bust","X360","2009","Adventure","Codemasters",0.14,0.01,0,0.01,0.16,25,27,"2.5",41,"Team 17","M"
"8485","Pen 1 Grand Prix: Penguin no Mondai Special","DS","2009","Fighting","Konami Digital Entertainment",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8486","Robotech: Battlecry","GC","2002","Shooter","TDK Mediactive",0.13,0.03,0,0,0.16,74,11,"8.4",5,"Vicious Cycle","T"
"8487","Zapper: One Wicked Cricket!","PS2","2002","Platform","Infogrames",0.08,0.06,0,0.02,0.16,NA,NA,"",NA,"",""
"8488","Bomberman Land","PS","2000","Misc","Hudson Soft",0,0,0.15,0.01,0.16,NA,NA,"",NA,"",""
"8489","Clash of the Titans","X360","2010","Action","Namco Bandai Games",0.08,0.06,0,0.02,0.16,42,31,"4.1",17,"Game Republic","T"
"8490","Pro Evolution Soccer 2014","PSP","2013","Action","Konami Digital Entertainment",0,0.02,0.14,0,0.16,NA,NA,"",NA,"Konami","E"
"8491","Paws & Claws: Pet Resort","GBA","2006","Simulation","THQ",0.12,0.04,0,0,0.16,NA,NA,"",NA,"",""
"8492","Kya: Dark Lineage","PS2","2003","Adventure","Atari",0.08,0.06,0,0.02,0.16,69,25,"8.9",28,"Eden Studios","T"
"8493","Mirror's Edge Catalyst","XOne","2016","Platform","Electronic Arts",0.09,0.06,0,0.01,0.16,72,46,"4.4",266,"EA DICE","T"
"8494","Curious George","GBA","2006","Action","Namco Bandai Games",0.12,0.04,0,0,0.16,65,5,"tbd",NA,"Torus Games","E"
"8495","Stronghold 3","PC","2011","Strategy","N/A",0.06,0.1,0,0,0.16,47,29,"3",350,"FireFly Studios","T"
"8496","Lethal Skies II","PS2","2003","Simulation","Sammy Corporation",0.08,0.06,0,0.02,0.16,73,26,"tbd",NA,"Asmik Ace Entertainment, Inc","T"
"8497","F1 2011","3DS","2011","Racing","Codemasters",0.07,0.08,0,0.02,0.16,59,15,"6.8",13,"Codemasters","E"
"8498","Kamaitachi no Yoru × 3","PS2","2006","Adventure","Sega",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8499","Guilty Gear Judgment","PSP","2006","Fighting","Majesco Entertainment",0.13,0,0.02,0.01,0.16,77,17,"6.6",8,"Arc System Works","T"
"8500","Tom and Jerry: Infurnal Escape","GBA","2003","Action","Ubisoft",0.12,0.04,0,0,0.16,NA,NA,"",NA,"",""
"8501","NCAA Football 09 All-Play","Wii","2008","Sports","Electronic Arts",0.15,0,0,0.01,0.16,49,5,"5.8",32,"EA Canada","E"
"8502","Splatterhouse","PS3","N/A","Action","Namco Bandai Games",0.13,0.02,0,0.02,0.16,59,49,"7.7",67,"Namco Bandai Games America, Namco Bandai Games","M"
"8503","The Legend of Heroes VII: The Trail of Zero","PSP","2010","Role-Playing","Falcom Corporation",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8504","Doctor Lautrec and the Forgotten Knights","3DS","2011","Adventure","Konami Digital Entertainment",0.07,0.05,0.03,0.01,0.16,53,19,"6.1",8,"WinkySoft","E10+"
"8505","King's Field","PS","1995","Role-Playing","Sony Computer Entertainment",0.09,0.06,0,0.01,0.16,NA,NA,"",NA,"",""
"8506","Let's Ride: Sunshine Stables","GBA","2005","Sports","DTP Entertainment",0.12,0.04,0,0,0.16,NA,NA,"",NA,"",""
"8507","World Stadium 4","PS","2000","Sports","Namco Bandai Games",0,0,0.15,0.01,0.16,NA,NA,"",NA,"",""
"8508","Disney's American Dragon Jake Long: Attack of the Dark Dragon","DS","2006","Action","Disney Interactive Studios",0.15,0,0,0.01,0.16,NA,NA,"tbd",NA,"WayForward","E"
"8509","Midway Arcade Treasures 2","GC","2004","Misc","Midway Games",0.13,0.03,0,0,0.16,74,21,"tbd",NA,"Backbone Entertainment","M"
"8510","Hot Wheels World Race","GC","2003","Racing","THQ",0.13,0.03,0,0,0.16,59,5,"7",5,"Climax Group","E"
"8511","San Goku Shi Taisen DS","DS","2007","Strategy","Sega",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8512","Monster Jam","Wii","2007","Racing","Activision",0.15,0,0,0.01,0.16,NA,NA,"7.8",8,"Activision","E"
"8513","Kawa no Nushi Tsuri","PS","1998","Sports","Victor Interactive",0,0,0.15,0.01,0.16,NA,NA,"",NA,"",""
"8514","Castlevania Judgment","Wii","2008","Fighting","Konami Digital Entertainment",0.12,0.02,0.01,0.01,0.16,49,33,"5.9",56,"Eighting","T"
"8515","Magic: The Gathering - Battlegrounds","XB","2003","Strategy","Atari",0.12,0.03,0,0.01,0.16,NA,NA,"",NA,"",""
"8516","N2O: Nitrous Oxide","PS","1998","Racing","Gremlin Interactive Ltd",0.09,0.06,0,0.01,0.16,NA,NA,"",NA,"",""
"8517","Dancing With The Stars","PS2","2007","Misc","Activision",0.08,0.06,0,0.02,0.16,NA,NA,"tbd",NA,"Zoe Mode","E10+"
"8518","Apache: Air Assault","X360","2010","Simulation","Activision",0.12,0.03,0,0.01,0.16,70,26,"6.4",31,"Gaijin Entertainment","T"
"8519","Aliens: Infestation","DS","2011","Action","Sega",0.09,0.05,0,0.02,0.16,76,43,"8.2",29,"Gearbox Software, WayForward","T"
"8520","Return to PopoloCrois: A Story of Seasons Fairytale","3DS","2015","Simulation","Marvelous Entertainment",0.05,0,0.1,0.01,0.16,72,28,"6.8",15,"Marvelous Inc.","E10+"
"8521","Angry Birds Trilogy","PS3","2012","Action","Activision",0.12,0.02,0,0.03,0.16,66,8,"3.7",20,"Rovio Mobile, Rovio Entertainment","E"
"8522","Otogirisou","SNES","1992","Adventure","ChunSoft",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8523","SD Gundam G Generation 3D","3DS","2011","Role-Playing","Namco Bandai Games",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8524","Crash Tag Team Racing","GC","2005","Racing","Vivendi Games",0.12,0.03,0,0,0.16,66,14,"7.3",11,"Radical Entertainment","E10+"
"8525","El Shaddai: Ascension of the Metatron","X360","2011","Action","Ignition Entertainment",0.07,0.05,0.03,0.01,0.16,75,44,"7",47,"Ignition Entertainment","T"
"8526","NPPL: Championship Paintball 2009","PS3","2008","Shooter","Activision Value",0.15,0,0,0.01,0.16,45,9,"7.4",10,"FUN Labs","E10+"
"8527","True Swing Golf","DS","2005","Sports","Nintendo",0.11,0,0.04,0.01,0.16,66,32,"7.7",11,"T&E Soft","E"
"8528","TimeSplitters: Future Perfect","XB","2005","Shooter","Electronic Arts",0.12,0.03,0,0.01,0.16,83,54,"8.9",35,"Free Radical Design","M"
"8529","Hannah Montana: Rock Out the Show","PSP","2009","Misc","Disney Interactive Studios",0.13,0.01,0,0.02,0.16,NA,NA,"",NA,"",""
"8530","Zoo Hospital","Wii","2008","Simulation","Majesco Entertainment",0.14,0.01,0,0.01,0.16,61,4,"tbd",NA,"Torus Games","E"
"8531","Family Feud Decades","Wii","2010","Misc","Ubisoft",0.15,0,0,0.01,0.16,NA,NA,"tbd",NA,"Ludia","E10+"
"8532","Midway Arcade Treasures 3","PS2","2005","Misc","Midway Games",0.08,0.06,0,0.02,0.16,67,23,"tbd",NA,"Digital Eclipse","E"
"8533","Goosebumps HorrorLand","Wii","2008","Adventure","Scholastic Inc.",0.15,0,0,0.01,0.16,37,4,"3.5",8,"SScholastic Media","E10+"
"8534","Dr. Muto","PS2","2002","Platform","Midway Games",0.08,0.06,0,0.02,0.16,NA,NA,"",NA,"",""
"8535","Thrillville: Off the Rails","X360","2007","Strategy","LucasArts",0.13,0.02,0,0.01,0.16,73,24,"2.8",34,"Frontier Developments","E10+"
"8536","DS Rakubiki Jiten","DS","2005","Misc","Nintendo",0,0,0.16,0,0.16,NA,NA,"",NA,"",""
"8537","SeaWorld Adventure Parks: Shamu's Deep Sea Adventure","PS2","2005","Adventure","Activision",0.08,0.06,0,0.02,0.16,NA,NA,"",NA,"",""
